Validation - Trees: 10, k: 3, Sample Size: 0.8, Feature Size: 0.6, Accuracy: 0.8846
Validation - Trees: 20, k: 15, Sample Size: 0.8, Feature Size: 0.6, Accuracy: 0.8205
Validation - Trees: 5, k: 3, Sample Size: 0.8, Feature Size: 1.0, Accuracy: 0.8077
Validation - Trees: 5, k: 5, Sample Size: 1.0, Feature Size: 0.8, Accuracy: 0.8077
Validation - Trees: 10, k: 3, Sample Size: 0.6, Feature Size: 0.6, Accuracy: 0.8077
Validation - Trees: 10, k: 15, Sample Size: 0.6, Feature Size: 0.8, Accuracy: 0.8077
Validation - Trees: 10, k: 15, Sample Size: 0.8, Feature Size: 0.6, Accuracy: 0.8077
Validation - Trees: 5, k: 15, Sample Size: 0.8, Feature Size: 0.8, Accuracy: 0.7949
Validation - Trees: 20, k: 15, Sample Size: 0.6, Feature Size: 0.6, Accuracy: 0.7949
Validation - Trees: 5, k: 3, Sample Size: 1.0, Feature Size: 0.8, Accuracy: 0.7821
Results:
